title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",60952.32,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,337,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",14651.47,,Asus,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,338,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Nvidia GeForce 940MX)",60885.72,,Dell,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,339,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Celeron Dual Core N3060 1.6GHz 4GB 500GB HDD (Intel HD Graphics)",14646.67,,Dell,4,500,HDD,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics,2,15.6,,,,Kaggle,340,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" AMD A12-Series 9720P 3.6GHz 12GB 2TB HDD (AMD Radeon 530)",47898.72,,Lenovo,12,2048,HDD,AMD A12-Series 9720P 3.6GHz,4,AMD Radeon 530,2,15.6,,,,Kaggle,341,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 7100U 2.4GHz 8GB 1TB HDD (Nvidia GeForce 930MX)",38148.48,,HP,8,1024,HDD,Intel Core i3 7100U 2.4GHz,3,Nvidia GeForce 930MX,1,15.6,,,,Kaggle,342,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 13.9"" Intel Core i7 8550U 1.8GHz 16GB 512GB SSD (Intel UHD Graphics 620)",111834.72,,Lenovo,16,512,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,13.9,,,,Kaggle,343,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",84129.12,,Dell,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,13.3,,,,Kaggle,344,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 2TB HDD (Nvidia GeForce GTX 1050 Ti)",60153.12,,Lenovo,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,345,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Celeron Dual Core N3060 1.6GHz 2GB 32GB Flash Storage (Intel HD Graphics 400)",14865.12,,HP,2,32,FLASH,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,14.0,,,,Kaggle,346,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 15.6"" Intel Core i7 8650U 1.9GHz 16GB 512GB SSD + 256GB SSD (Intel UHD Graphics 620)",85672.11,,Dell,16,512,SSD,Intel Core i7 8650U 1.9GHz,7,Intel UHD Graphics 620,2,15.6,,,,Kaggle,347,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 11.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 32GB Flash Storage (Intel HD Graphics 500)",19980.0,,Asus,4,32,FLASH,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,11.6,,,,Kaggle,348,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 1TB HDD (AMD Radeon 530)",35324.64,,Dell,8,1024,HDD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 530,2,15.6,,,,Kaggle,349,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 512GB SSD (Nvidia GeForce GTX 1050)",108020.94,,Dell,16,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,350,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",69477.12,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,351,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",75071.52,,MSI,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,17.3,,,,Kaggle,352,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD (Nvidia Quadro M1200)",92615.03,,HP,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia Quadro M1200,6,15.6,,,,Kaggle,353,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 15.6"" Intel Core i7 6500U 2.5GHz 16GB 512GB SSD (Nvidia GeForce 930M)",74751.84,,Toshiba,16,512,SSD,Intel Core i7 6500U 2.5GHz,7,Nvidia GeForce 930M,1,15.6,,,,Kaggle,354,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 128GB SSD + 2TB HDD (AMD Radeon 530)",51729.55,,Dell,8,128,SSD,Intel Core i7 8550U 1.8GHz,7,AMD Radeon 530,2,15.6,,,,Kaggle,355,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",17155.63,,Lenovo,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,356,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 1TB HDD (Nvidia GeForce GTX 1050)",53226.72,,Dell,8,1024,HDD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,357,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 2TB HDD (Intel HD Graphics 620)",29696.67,,Dell,8,2048,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,358,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 14.0"" Intel Core i5 7300U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 620)",76030.56,,Dell,8,256,SSD,Intel Core i5 7300U 2.6GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,359,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 500GB HDD (Intel HD Graphics 520)",23389.92,,HP,4,500,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,360,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",50349.6,,Asus,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,361,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 17.3"" Intel Core i5 7200U 2.5GHz 6GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 940MX)",38308.32,,Lenovo,6,128,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce GTX 940MX,1,17.3,,,,Kaggle,362,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (Intel HD Graphics 620)",34045.92,,HP,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,363,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2GHz 8GB 256GB SSD (Nvidia GeForce 920MX)",26586.72,,Lenovo,8,256,SSD,Intel Core i3 6006U 2GHz,3,Nvidia GeForce 920MX,1,15.6,,,,Kaggle,364,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Pentium Quad Core N3710 1.6GHz 8GB 2TB HDD (Intel HD Graphics 405)",20725.92,,HP,8,2048,HDD,Intel Pentium Quad Core N3710 1.6GHz,2,Intel HD Graphics 405,2,15.6,,,,Kaggle,365,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 17.3"" Intel Core i5 8250U 1.6GHz 8GB 128GB SSD + 1TB HDD (AMD Radeon 530)",57808.8,,Dell,8,128,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 530,2,17.3,,,,Kaggle,366,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",43103.52,,Lenovo,8,128,SSD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,367,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (AMD Radeon R7 M445)",47898.72,,Dell,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R7 M445,3,15.6,,,,Kaggle,368,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",93240.0,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,369,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 15.6"" Intel Core i7 7500U 2.7GHz 12GB 512GB SSD + 2TB HDD (Nvidia GeForce GT 940MX)",58554.72,,Asus,12,512,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce GT 940MX,1,15.6,,,,Kaggle,370,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" AMD A9-Series 9420 3GHz 4GB 128GB SSD (AMD Radeon R5)",22697.28,,Acer,4,128,SSD,AMD A9-Series 9420 3GHz,2,AMD Radeon R5,2,15.6,,,,Kaggle,371,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" AMD Ryzen 1700 3GHz 16GB 256GB SSD + 1TB HDD (AMD Radeon RX 580)",117162.72,,Asus,16,256,SSD,AMD Ryzen 1700 3GHz,4,AMD Radeon RX 580,2,17.3,,,,Kaggle,372,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 17.3"" AMD A8-Series 7410 2.2GHz 4GB 128GB SSD (AMD Radeon R5)",26053.92,,Lenovo,4,128,SSD,AMD A8-Series 7410 2.2GHz,4,AMD Radeon R5,2,17.3,,,,Kaggle,373,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",46300.85,,Dell,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,13.3,,,,Kaggle,374,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD A9-Series 9420 3GHz 4GB 256GB SSD (AMD Radeon R5)",26053.39,,HP,4,256,SSD,AMD A9-Series 9420 3GHz,2,AMD Radeon R5,2,15.6,,,,Kaggle,375,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Netbook 11.6"" Intel Celeron Quad Core N3450 1.1GHz 4GB 128GB SSD (Intel HD Graphics 500)",29463.84,,Lenovo,4,128,SSD,Intel Celeron Quad Core N3450 1.1GHz,1,Intel HD Graphics 500,2,11.6,,,,Kaggle,376,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Celeron Dual Core N3060 1.60GHz 4GB 500GB HDD (Intel HD Graphics 400)",16463.52,,Dell,4,500,HDD,Intel Celeron Dual Core N3060 1.60GHz,1,Intel HD Graphics 400,2,15.6,,,,Kaggle,377,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 14.0"" Intel Celeron Dual Core N3350 1.1GHz 4GB 32GB Flash Storage (Intel HD Graphics 500)",15238.08,,Asus,4,32,FLASH,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,14.0,,,,Kaggle,378,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 1TB HDD (Nvidia GeForce GTX 1050)",45074.88,,Acer,8,1024,HDD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,379,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",63456.48,,HP,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,17.3,,,,Kaggle,380,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 128GB SSD (Intel HD Graphics 520)",21498.48,,Lenovo,4,128,SSD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,381,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",88178.4,,Asus,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,382,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Nvidia GeForce 940MX)",58554.72,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 940MX,1,14.0,,,,Kaggle,383,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 16GB 512GB SSD (Intel HD Graphics 620)",93181.39,,Asus,16,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,384,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 512GB SSD (Intel HD Graphics 620)",121584.96,,Lenovo,8,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,385,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 13.3"" Intel Core i3 7100U 2.4GHz 4GB 128GB SSD (Intel HD Graphics 620)",29250.72,,Lenovo,4,128,SSD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,13.3,,,,Kaggle,386,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Workstation 15.6"" Intel Core i5 6440HQ 2.6GHz 8GB 500GB HDD (AMD FirePro W5130M)",72940.32,,Dell,8,500,HDD,Intel Core i5 6440HQ 2.6GHz,5,AMD FirePro W5130M,2,15.6,,,,Kaggle,387,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Workstation 15.6"" Intel Core i7 6820HQ 2.7GHz 8GB 256GB SSD (Nvidia Quadro M1200)",113752.8,,Dell,8,256,SSD,Intel Core i7 6820HQ 2.7GHz,7,Nvidia Quadro M1200,6,15.6,,,,Kaggle,388,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 14.0"" Intel Core i7 7500U 2.7GHz 16GB 512GB SSD (Intel HD Graphics 620)",133679.52,,Lenovo,16,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,389,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 1TB HDD (Nvidia GeForce GTX 1050)",55357.92,,Asus,8,1024,HDD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,17.3,,,,Kaggle,390,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",84768.48,,Asus,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,17.3,,,,Kaggle,391,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i5 8250U 1.6GHz 12GB 1TB HDD (Nvidia GeForce MX130)",36975.79,,Acer,12,1024,HDD,Intel Core i5 8250U 1.6GHz,5,Nvidia GeForce MX130,1,15.6,,,,Kaggle,392,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD (Nvidia GeForce GTX 1050 Ti)",71874.72,,MSI,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,17.3,,,,Kaggle,393,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (AMD Radeon R7 M445)",41498.19,,Dell,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R7 M445,3,15.6,,,,Kaggle,394,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 15.6"" AMD A9-Series 9420 3GHz 4GB 256GB SSD (AMD Radeon 520)",26586.72,,HP,4,256,SSD,AMD A9-Series 9420 3GHz,2,AMD Radeon 520,2,15.6,,,,Kaggle,395,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (AMD Radeon RX 550)",65510.96,,Lenovo,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,AMD Radeon RX 550,2,15.6,,,,Kaggle,396,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",49976.64,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,397,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Workstation 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD (Nvidia Quadro M1200)",144495.36,,Dell,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia Quadro M1200,6,15.6,,,,Kaggle,398,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 16GB 1TB SSD (Intel HD Graphics 620)",139860.0,,Lenovo,16,1024,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,399,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",16303.68,,Lenovo,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,400,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",81465.12,,Asus,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,17.3,,,,Kaggle,401,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD + 1TB HDD (AMD Radeon RX 550)",60978.96,,Lenovo,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon RX 550,2,15.6,,,,Kaggle,402,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD (Nvidia GeForce GTX 1050)",46833.12,,Acer,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,403,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",119826.72,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,404,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 512GB SSD (Intel HD Graphics 620)",99793.44,,Asus,8,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,405,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Ultrabook 13.3"" Intel Core i7 6500U 2.5GHz 16GB 512GB SSD (Intel HD Graphics 520)",93080.16,,Toshiba,16,512,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,406,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 14.0"" Intel Core i7 7600U 2.8GHz 8GB 512GB SSD (Intel HD Graphics)",89510.4,,Dell,8,512,SSD,Intel Core i7 7600U 2.8GHz,7,Intel HD Graphics,2,14.0,,,,Kaggle,407,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 500GB HDD (Intel HD Graphics 520)",21791.52,,Lenovo,4,500,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,408,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 11.6"" Intel Celeron Dual Core N3350 1.1GHz 2GB 32GB Flash Storage (Intel HD Graphics 500)",16221.1,,Lenovo,2,32,FLASH,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,11.6,,,,Kaggle,409,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Workstation 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 512GB SSD (Nvidia Quadro M1200)",102564.0,,Lenovo,8,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia Quadro M1200,6,15.6,,,,Kaggle,410,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 7700HQ 2.8GHz 8GB 512GB SSD (Nvidia GeForce GT 940MX)",103523.04,,Lenovo,8,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GT 940MX,1,14.0,,,,Kaggle,411,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (AMD Radeon 520)",24988.32,,HP,4,1024,HDD,Intel Core i3 6006U 2GHz,3,AMD Radeon 520,2,15.6,,,,Kaggle,412,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer 2 in 1 Convertible 13.3"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",42038.45,,Acer,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,413,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",49443.84,,Asus,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,414,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (AMD Radeon R5 M430)",31909.39,,Dell,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,AMD Radeon R5 M430,2,15.6,,,,Kaggle,415,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 13.3"" Intel Core i3 6006U 2GHz 4GB 128GB SSD (Intel HD Graphics 520)",36709.92,,Dell,4,128,SSD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,13.3,,,,Kaggle,416,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",79920.0,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,417,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (Intel HD Graphics 620)",28768.54,,Dell,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,418,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (AMD Radeon RX 550)",64755.45,,Lenovo,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,AMD Radeon RX 550,2,14.0,,,,Kaggle,419,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
